Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8367746,NCD_BMI_18A,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.7 [13.4-16.1],14.72096,13.44029,16.0805,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8367869,NCD_BMI_18A,COUNTRY,GBR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.7 [1.5-1.8],1.67841,1.5398,1.827,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8369792,NCD_BMI_18A,COUNTRY,COL,AMR,Americas,YEAR,1993,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.0 [3.9-8.6],6.03142,3.9469,8.5904,,2024-02-29T16:06:41Z,1993,01-01-1993,31-12-1993
8370804,NCD_BMI_18A,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,1996,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.6 [4.8-8.7],6.55705,4.76521,8.71715,,2024-02-29T16:06:41Z,1996,01-01-1996,31-12-1996
8371341,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,1997,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.4 [7.9-8.9],8.37741,7.88536,8.88957,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
8371604,NCD_BMI_18A,COUNTRY,CMR,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.1 [7.3-11.1],9.06998,7.25972,11.08064,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
8372689,NCD_BMI_18A,COUNTRY,RWA,AFR,Africa,YEAR,1997,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.6 [10.6-21.0],15.58106,10.62283,20.96519,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
8372709,NCD_BMI_18A,COUNTRY,POL,EUR,Europe,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [1.9-3.5],2.62693,1.90073,3.50855,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
8372963,NCD_BMI_18A,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.0 [14.8-19.2],17.01237,14.82812,19.24634,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
8373273,NCD_BMI_18A,COUNTRY,PRY,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.5 [1.5-3.7],2.47275,1.47905,3.74843,,2024-02-29T16:06:41Z,2017,01-01-2017,31-12-2017
8373869,NCD_BMI_18A,COUNTRY,IRL,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.1 [0.8-1.4],1.0706,0.76852,1.41029,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
8373922,NCD_BMI_18A,COUNTRY,BTN,SEAR,South-East Asia,YEAR,1999,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.8 [9.1-17.3],12.82137,9.09372,17.32449,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
8374352,NCD_BMI_18A,COUNTRY,FJI,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.3 [3.0-5.9],4.31516,2.96765,5.91002,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
8374912,NCD_BMI_18A,COUNTRY,GNQ,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.4 [1.4-6.4],3.37347,1.36272,6.36151,,2024-02-29T16:06:41Z,2019,01-01-2019,31-12-2019
8376091,NCD_BMI_18A,COUNTRY,TTO,AMR,Americas,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.3 [5.1-7.7],6.31962,5.05209,7.73286,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8376254,NCD_BMI_18A,COUNTRY,GHA,AFR,Africa,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.9 [5.3-8.6],6.88468,5.32422,8.56861,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
8376884,NCD_BMI_18A,COUNTRY,KAZ,EUR,Europe,YEAR,1990,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.1 [3.5-6.9],5.06429,3.54139,6.93417,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
8378156,NCD_BMI_18A,COUNTRY,WSM,WPR,Western Pacific,YEAR,2022,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.3 [0.1-1.0],0.32488,0.05339,0.97644,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
8378261,NCD_BMI_18A,COUNTRY,MYS,WPR,Western Pacific,YEAR,1990,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.4 [12.4-20.8],16.38775,12.35105,20.81204,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
8378364,NCD_BMI_18A,COUNTRY,BEL,EUR,Europe,YEAR,1999,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.1 [1.7-2.6],2.10884,1.66048,2.62975,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
8378568,NCD_BMI_18A,COUNTRY,SVK,EUR,Europe,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.0 [0.6-1.6],1.04347,0.63551,1.59276,,2024-02-29T16:06:41Z,2013,01-01-2013,31-12-2013
8378861,NCD_BMI_18A,COUNTRY,PYF,WPR,Western Pacific,YEAR,1991,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.3 [1.2-6.5],3.29404,1.23555,6.5235,,2024-02-29T16:06:41Z,1991,01-01-1991,31-12-1991
8379018,NCD_BMI_18A,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.6 [9.7-13.7],11.56007,9.7485,13.69602,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8379377,NCD_BMI_18A,COUNTRY,DOM,AMR,Americas,YEAR,2022,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.8 [3.0-7.2],4.83064,2.98361,7.22705,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
8379681,NCD_BMI_18A,COUNTRY,PAN,AMR,Americas,YEAR,1995,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.3 [3.0-5.8],4.26147,2.96192,5.83864,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
8379822,NCD_BMI_18A,COUNTRY,LVA,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.3 [2.3-4.4],3.2604,2.29848,4.37132,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
8380726,NCD_BMI_18A,COUNTRY,SLE,AFR,Africa,YEAR,1990,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,17.5 [11.1-24.9],17.53994,11.13214,24.90283,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
8382312,NCD_BMI_18A,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.4 [2.2-4.8],3.39922,2.23859,4.84442,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
8382467,NCD_BMI_18A,COUNTRY,ZWE,AFR,Africa,YEAR,2020,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.0 [4.9-9.3],7.02427,4.94488,9.34984,,2024-02-29T16:06:41Z,2020,01-01-2020,31-12-2020
8382893,NCD_BMI_18A,COUNTRY,ECU,AMR,Americas,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.9 [1.3-2.7],1.91166,1.30151,2.66966,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8382998,NCD_BMI_18A,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.4 [10.0-12.9],11.39034,9.97224,12.87826,,2024-02-29T16:06:41Z,2013,01-01-2013,31-12-2013
8383421,NCD_BMI_18A,COUNTRY,FSM,WPR,Western Pacific,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.2 [1.3-3.2],2.17006,1.34468,3.22405,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
8385129,NCD_BMI_18A,COUNTRY,JAM,AMR,Americas,YEAR,2007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.7 [4.4-7.3],5.74036,4.3589,7.31054,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
8385270,NCD_BMI_18A,COUNTRY,PNG,WPR,Western Pacific,YEAR,1998,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.5 [1.4-3.9],2.47929,1.38424,3.91395,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
8385279,NCD_BMI_18A,COUNTRY,SRB,EUR,Europe,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.4 [0.9-2.0],1.36662,0.87956,1.99971,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
8385899,NCD_BMI_18A,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.6 [2.1-5.4],3.58973,2.14553,5.38625,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8386248,NCD_BMI_18A,COUNTRY,PRT,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [2.1-3.5],2.74343,2.08836,3.52779,,2024-02-29T16:06:41Z,2005,01-01-2005,31-12-2005
8386250,NCD_BMI_18A,COUNTRY,GNQ,AFR,Africa,YEAR,2022,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.2 [3.9-16.8],9.23627,3.93211,16.77043,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
8386662,NCD_BMI_18A,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.0 [2.1-4.2],3.02987,2.06491,4.19243,,2024-02-29T16:06:41Z,2002,01-01-2002,31-12-2002
8386886,NCD_BMI_18A,COUNTRY,VCT,AMR,Americas,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.7 [2.9-9.6],5.7313,2.85379,9.61271,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
8387018,NCD_BMI_18A,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,1997,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.3 [12.2-20.9],16.30405,12.22845,20.94313,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
8387096,NCD_BMI_18A,COUNTRY,ARG,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.8 [1.4-2.2],1.78015,1.44266,2.16837,,2024-02-29T16:06:41Z,2017,01-01-2017,31-12-2017
8387291,NCD_BMI_18A,COUNTRY,CHE,EUR,Europe,YEAR,1994,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.6 [1.1-2.4],1.64822,1.11751,2.35369,,2024-02-29T16:06:41Z,1994,01-01-1994,31-12-1994
8387397,NCD_BMI_18A,COUNTRY,KIR,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.9 [0.5-1.6],0.92546,0.4533,1.61499,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
8387780,NCD_BMI_18A,COUNTRY,RUS,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.1 [2.8-3.4],3.11418,2.81299,3.44224,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
8387782,NCD_BMI_18A,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.5 [3.7-10.1],6.51813,3.72725,10.06891,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
8387879,NCD_BMI_18A,COUNTRY,FJI,WPR,Western Pacific,YEAR,2022,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.2 [1.2-6.2],3.17384,1.22628,6.20991,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
8388273,NCD_BMI_18A,COUNTRY,FSM,WPR,Western Pacific,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.1 [1.3-3.3],2.13588,1.26185,3.27601,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8388409,NCD_BMI_18A,COUNTRY,VCT,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.3 [3.3-7.8],5.26986,3.32034,7.79012,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
8388478,NCD_BMI_18A,COUNTRY,TUV,WPR,Western Pacific,YEAR,2012,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.1 [0.3-2.3],1.10331,0.34138,2.28736,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8388549,NCD_BMI_18A,COUNTRY,MLI,AFR,Africa,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.5 [6.3-13.3],9.5068,6.30092,13.30616,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8388579,NCD_BMI_18A,COUNTRY,MHL,WPR,Western Pacific,YEAR,2011,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.9 [1.1-2.9],1.90013,1.09668,2.9407,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
8388830,NCD_BMI_18A,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,1997,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.7 [2.6-7.5],4.68555,2.63684,7.45967,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
8389409,NCD_BMI_18A,COUNTRY,MWI,AFR,Africa,YEAR,2022,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.4 [4.2-8.9],6.35406,4.23665,8.86682,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
8389542,NCD_BMI_18A,COUNTRY,MEX,AMR,Americas,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.4 [1.1-1.7],1.36856,1.09146,1.67838,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
8389857,NCD_BMI_18A,COUNTRY,IRL,EUR,Europe,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.7 [0.4-1.2],0.73897,0.39988,1.2053,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
8389924,NCD_BMI_18A,COUNTRY,ETH,AFR,Africa,YEAR,1995,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.4 [22.7-32.2],27.40549,22.66841,32.15957,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
8390527,NCD_BMI_18A,COUNTRY,ATG,AMR,Americas,YEAR,2020,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.9 [1.8-10.3],4.94927,1.82668,10.30698,,2024-02-29T16:06:41Z,2020,01-01-2020,31-12-2020
8390710,NCD_BMI_18A,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.1 [6.1-22.1],13.05733,6.14926,22.14289,,2024-02-29T16:06:41Z,2006,01-01-2006,31-12-2006
8390814,NCD_BMI_18A,COUNTRY,HRV,EUR,Europe,YEAR,1995,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [2.0-3.5],2.69136,1.96011,3.54631,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
8391647,NCD_BMI_18A,COUNTRY,DNK,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.5 [1.9-3.2],2.49635,1.90723,3.20244,,2024-02-29T16:06:41Z,2018,01-01-2018,31-12-2018
8392263,NCD_BMI_18A,COUNTRY,TZA,AFR,Africa,YEAR,1995,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,12.2 [9.9-14.6],12.19551,9.94842,14.59372,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
8392761,NCD_BMI_18A,COUNTRY,NAM,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.3 [12.7-18.1],15.30465,12.65344,18.08524,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8392993,NCD_BMI_18A,COUNTRY,VCT,AMR,Americas,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.3 [2.4-6.9],4.28907,2.38911,6.86366,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8393048,NCD_BMI_18A,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.6 [4.9-6.3],5.61935,4.92431,6.34656,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
8393471,NCD_BMI_18A,COUNTRY,GNB,AFR,Africa,YEAR,1990,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.5 [8.7-23.3],15.46252,8.65315,23.30548,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
8394912,NCD_BMI_18A,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.5 [10.2-12.8],11.45361,10.16297,12.78355,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
8396067,NCD_BMI_18A,COUNTRY,ZMB,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.5 [6.6-10.6],8.52057,6.6447,10.62933,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
8396229,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.6 [13.1-14.1],13.60226,13.0615,14.14442,,2024-02-29T16:06:41Z,2017,01-01-2017,31-12-2017
8396238,NCD_BMI_18A,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,1998,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [1.8-3.8],2.67752,1.80168,3.77325,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
8396959,NCD_BMI_18A,REGION,WPR,,,YEAR,1990,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.2 [9.3-11.1],10.19893,9.30646,11.14601,,2024-05-23T13:37:38Z,1990,01-01-1990,31-12-1990
8397018,NCD_BMI_18A,COUNTRY,UGA,AFR,Africa,YEAR,1992,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.7 [12.4-19.2],15.66574,12.43873,19.18915,,2024-02-29T16:06:41Z,1992,01-01-1992,31-12-1992
8397457,NCD_BMI_18A,COUNTRY,SSD,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.0 [13.5-27.4],19.99844,13.49688,27.36515,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
8397988,NCD_BMI_18A,COUNTRY,ARG,AMR,Americas,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.4 [0.9-1.9],1.36226,0.92695,1.91089,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8398638,NCD_BMI_18A,COUNTRY,VNM,WPR,Western Pacific,YEAR,2014,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.2 [16.7-19.6],18.15718,16.74532,19.61824,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
8399531,NCD_BMI_18A,COUNTRY,TKM,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.7 [4.1-7.5],5.66311,4.07357,7.50472,,2024-02-29T16:06:41Z,2005,01-01-2005,31-12-2005
8399885,NCD_BMI_18A,COUNTRY,ARM,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.4 [2.6-4.4],3.39638,2.58542,4.36888,,2024-02-29T16:06:41Z,2002,01-01-2002,31-12-2002
8399936,NCD_BMI_18A,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.9 [0.7-1.2],0.91136,0.68953,1.18614,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8400908,NCD_BMI_18A,COUNTRY,ETH,AFR,Africa,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,26.8 [23.5-29.9],26.76569,23.53994,29.89288,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
8401264,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.4 [10.6-12.2],11.39863,10.62405,12.21181,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
8401683,NCD_BMI_18A,COUNTRY,GBR,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.0 [1.8-2.2],1.95351,1.75277,2.16697,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
8401736,NCD_BMI_18A,COUNTRY,PAN,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.8 [2.1-3.6],2.80882,2.13681,3.55263,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
8402600,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,1992,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,28.6 [27.0-30.2],28.58515,26.96861,30.15134,,2024-02-29T16:06:41Z,1992,01-01-1992,31-12-1992
8402830,NCD_BMI_18A,COUNTRY,FJI,WPR,Western Pacific,YEAR,1997,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.2 [4.2-8.6],6.24301,4.24969,8.6277,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
8403748,NCD_BMI_18A,COUNTRY,USA,AMR,Americas,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.8 [1.6-2.0],1.79089,1.599,1.99922,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
8404370,NCD_BMI_18A,COUNTRY,EST,EUR,Europe,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.3 [1.9-5.4],3.33832,1.85699,5.42335,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
8405097,NCD_BMI_18A,COUNTRY,ARE,EMR,Eastern Mediterranean,YEAR,1999,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [1.8-3.7],2.62738,1.7807,3.66762,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
8405170,NCD_BMI_18A,COUNTRY,LBR,AFR,Africa,YEAR,1999,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.4 [6.4-15.4],10.42019,6.37581,15.40395,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
8405274,NCD_BMI_18A,COUNTRY,UZB,EUR,Europe,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.4 [1.4-3.8],2.44169,1.41991,3.80669,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
8405277,NCD_BMI_18A,COUNTRY,ZMB,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.2 [7.5-11.1],9.24812,7.51522,11.13248,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
8405495,NCD_BMI_18A,COUNTRY,LSO,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.7 [7.4-12.3],9.69667,7.37422,12.32163,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
8406781,NCD_BMI_18A,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.5 [4.6-6.5],5.51302,4.59613,6.53658,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
